psi0,nu,N,chitc,href,id,col0,col1,col2,col3,col4,col5
-0.013811,0.2815,0.1294,3.6473,90.0928,1,5.560706e-01,5.216786e-01,7.290000e-01,4.220792e-01,4.988473e-01,1.756500e+00
0.019019,0.2641,0.3760,4.1793,56.9650,1,5.456875e-01,4.395975e-01,6.615000e-01,2.311722e-01,2.857447e-01,7.449000e+00
0.001432,0.2440,0.4413,5.7769,114.6015,1,5.723404e-01,5.895593e-01,9.810000e-01,5.031181e-01,5.846040e-01,1.713000e+00
-0.017210,0.1575,0.4813,3.5412,14.0199,1,5.226287e-01,3.681077e-01,9.330000e-01,2.046488e-01,2.367279e-01,7.053000e+00
-0.089032,0.1532,0.4083,1.5248,29.4695,1,5.414862e-01,4.399863e-01,1.053000e+00,3.433288e-01,3.904883e-01,3.793500e+00
-0.053670,0.1876,0.2914,1.0785,69.3183,1,5.670042e-01,5.372098e-01,1.024500e+00,4.351300e-01,5.137467e-01,2.715000e+00
-0.061755,0.1402,0.3963,5.3934,9.4463,1,5.152179e-01,3.548898e-01,1.153500e+00,3.028079e-01,3.079836e-01,4.228500e+00
-0.011665,0.2495,0.2210,4.4006,39.8484,1,5.358941e-01,4.323406e-01,7.230000e-01,3.015598e-01,3.575644e-01,3.078000e+00
-0.156533,0.2396,0.3237,3.2228,10.9311,1,5.132777e-01,3.451515e-01,8.160000e-01,2.945645e-01,2.966787e-01,2.898000e+00
-0.022017,0.2200,0.2839,2.1479,45.8018,1,5.475146e-01,4.547313e-01,8.070000e-01,3.157633e-01,3.775451e-01,3.673500e+00
-0.010089,0.1965,0.5243,2.4307,49.1231,1,5.548464e-01,4.706063e-01,8.910000e-01,3.377788e-01,4.011272e-01,3.973500e+00
-0.080831,0.3105,0.1576,5.0245,29.5150,1,5.144374e-01,4.172139e-01,6.300000e-01,3.627640e-01,3.946302e-01,1.447500e+00
-0.006198,0.3241,0.4261,2.8216,19.9417,1,5.137476e-01,3.478855e-01,4.770000e-01,1.309961e-01,1.561167e-01,5.155500e+00
-0.149438,0.2299,0.4904,3.0911,15.2883,1,5.133816e-01,3.590869e-01,9.915000e-01,3.808512e-01,3.458374e-01,2.205000e+00
-0.058447,0.1797,0.1805,2.1496,28.8147,1,5.367306e-01,4.343591e-01,9.240000e-01,3.108454e-01,3.667195e-01,3.825000e+00
-0.113503,0.2666,0.2117,4.1315,11.5039,1,5.107373e-01,3.530636e-01,6.885000e-01,2.617346e-01,2.833949e-01,2.829000e+00
0.010903,0.2626,0.3577,1.7078,133.9658,1,5.898319e-01,5.761873e-01,7.755000e-01,4.160037e-01,5.147643e-01,4.642500e+00
-0.029495,0.2329,0.5594,1.8603,90.5626,1,5.668329e-01,5.492918e-01,9.510000e-01,4.709671e-01,5.389385e-01,1.933500e+00
0.006154,0.3043,0.2732,3.0786,29.0290,1,5.213424e-01,3.740472e-01,5.280000e-01,1.587370e-01,1.932868e-01,5.256000e+00
-0.093751,0.1974,0.2473,1.7804,31.7777,1,5.372798e-01,4.395437e-01,9.045000e-01,3.399027e-01,3.910519e-01,3.088500e+00
-0.077752,0.2049,0.1008,4.3676,9.3671,1,5.104562e-01,3.641404e-01,8.115000e-01,2.255452e-01,2.636099e-01,4.357500e+00
0.004279,0.1451,0.4847,3.9338,106.0562,1,5.964344e-01,6.475957e-01,1.438500e+00,5.364741e-01,6.429186e-01,2.739000e+00
-0.003998,0.1471,0.1114,2.8139,21.6286,1,5.325260e-01,4.070240e-01,9.510000e-01,2.205087e-01,2.694580e-01,7.536000e+00
-0.134802,0.1006,0.4964,1.0899,9.2003,1,5.206582e-01,3.509472e-01,1.116000e+00,1.830458e-01,2.088100e-01,9.582000e+00
0.015325,0.3365,0.2153,5.7799,124.2122,1,5.603460e-01,4.891745e-01,5.235000e-01,3.095204e-01,3.825741e-01,3.520500e+00
-0.021330,0.1511,0.1892,1.5640,47.9494,1,5.604111e-01,4.961737e-01,1.041000e+00,3.600256e-01,4.353011e-01,4.408500e+00
-0.024217,0.3271,0.4411,1.5206,131.8812,1,5.669256e-01,5.206668e-01,5.895000e-01,4.061619e-01,4.824749e-01,1.687500e+00
0.019796,0.3191,0.2072,5.5393,55.7501,1,5.319652e-01,4.088350e-01,5.175000e-01,1.984612e-01,2.448775e-01,5.092500e+00
0.016256,0.1880,0.5416,2.1362,10.7766,1,5.126978e-01,3.520525e-01,7.950000e-01,9.914234e-02,1.208642e-01,1.605300e+01
-0.063186,0.1556,0.5681,2.4827,27.6626,1,5.379821e-01,4.293569e-01,1.107000e+00,3.667597e-01,3.961648e-01,3.352500e+00
-0.010211,0.3183,0.5633,4.0950,109.6977,1,5.573520e-01,5.084298e-01,6.390000e-01,4.281425e-01,4.879750e-01,1.456500e+00
-0.064658,0.3282,0.2543,2.3921,36.5026,1,5.245108e-01,3.869225e-01,5.055000e-01,2.455273e-01,2.861195e-01,2.382000e+00
0.011303,0.1301,0.4945,2.1555,12.1214,1,5.212885e-01,3.667718e-01,9.570000e-01,1.290264e-01,1.571784e-01,1.555050e+01
-0.118275,0.3063,0.2016,2.0733,10.4195,1,5.082912e-01,3.323154e-01,5.235000e-01,1.425320e-01,1.664216e-01,4.545000e+00
-0.003716,0.1275,0.2940,2.7649,17.4132,1,5.292827e-01,3.926925e-01,1.002000e+00,2.012172e-01,2.433476e-01,8.919000e+00
-0.068079,0.2734,0.2587,3.7717,39.8299,1,5.259363e-01,4.448182e-01,7.635000e-01,3.961308e-01,4.287733e-01,1.642500e+00
0.019489,0.1887,0.1457,2.9716,25.5805,1,5.317624e-01,3.989548e-01,8.190000e-01,1.700464e-01,2.100946e-01,1.154250e+01
0.013289,0.2728,0.5750,3.9733,34.9798,1,5.307815e-01,3.973920e-01,6.075000e-01,1.912191e-01,2.315870e-01,5.700000e+00
-0.034166,0.2437,0.2236,1.1194,80.0345,1,5.658091e-01,5.152188e-01,7.920000e-01,3.874099e-01,4.668705e-01,2.785500e+00
-0.011269,0.2951,0.4354,2.6190,96.0296,1,5.610234e-01,5.031929e-01,6.600000e-01,3.884848e-01,4.599446e-01,2.067000e+00
-0.071841,0.3203,0.3005,1.1730,22.6366,1,5.176472e-01,3.544842e-01,4.890000e-01,1.437355e-01,1.721536e-01,4.683000e+00
-0.014647,0.3199,0.5349,4.2812,121.6666,1,5.523774e-01,5.321701e-01,7.065000e-01,4.786026e-01,5.276409e-01,1.138500e+00
-0.146300,0.3287,0.5839,1.7764,12.3815,1,5.111774e-01,3.062150e-01,4.980000e-01,1.618936e-01,1.693406e-01,3.781500e+00
-0.009216,0.3075,0.4190,1.0005,5.0804,1,5.035435e-01,3.201810e-01,4.920000e-01,4.337251e-02,5.277452e-02,1.730400e+01
-0.077044,0.2401,0.5684,2.1765,25.0364,1,5.290447e-01,3.809810e-01,7.635000e-01,2.806724e-01,3.063775e-01,3.402000e+00
-0.038767,0.2238,0.3866,3.7918,18.9300,1,5.225517e-01,3.749023e-01,7.815000e-01,2.513490e-01,2.833016e-01,4.011000e+00
-0.047292,0.1708,0.3273,4.5924,27.9096,1,5.268744e-01,4.512195e-01,1.144500e+00,4.133929e-01,4.399196e-01,2.370000e+00
-0.160363,0.3178,0.3299,2.0572,25.3670,1,5.197375e-01,3.674767e-01,5.580000e-01,2.781843e-01,3.006239e-01,2.104500e+00
0.017263,0.3017,0.4589,5.4699,98.6401,1,5.597258e-01,4.816798e-01,6.030000e-01,2.882773e-01,3.572556e-01,7.092000e+00
-0.084411,0.3062,0.2968,2.6682,60.5805,1,5.312636e-01,4.665128e-01,6.900000e-01,4.225412e-01,4.560441e-01,1.300500e+00
-0.095583,0.2296,0.4190,1.1689,32.5286,1,5.369159e-01,4.121324e-01,7.665000e-01,2.777228e-01,3.226958e-01,3.802500e+00
-0.186416,0.2961,0.1323,2.3501,35.6889,1,5.168566e-01,4.478308e-01,7.065000e-01,4.042450e-01,4.372017e-01,1.324500e+00
-0.196568,0.1352,0.3926,1.0524,10.4122,1,5.207420e-01,3.551340e-01,1.021500e+00,2.067123e-01,2.338473e-01,7.132500e+00
-0.071651,0.3039,0.1612,3.6061,19.1008,1,5.143488e-01,3.663241e-01,5.565000e-01,2.265455e-01,2.628891e-01,2.787000e+00
-0.083643,0.1359,0.5824,1.1142,37.0534,1,5.521464e-01,4.674256e-01,1.138500e+00,3.727532e-01,4.253980e-01,3.894000e+00
-0.003016,0.3014,0.3010,3.8614,28.0560,1,5.210984e-01,3.746919e-01,5.430000e-01,1.862524e-01,2.231935e-01,4.146000e+00
-0.083266,0.1031,0.2068,1.6462,33.3499,1,5.466653e-01,4.915672e-01,1.305000e+00,4.077292e-01,4.692185e-01,3.376500e+00
0.004428,0.1808,0.5037,3.5065,148.9860,1,5.999508e-01,6.961010e-01,1.636500e+00,5.871966e-01,6.960314e-01,1.927500e+00
-0.025092,0.1390,0.1846,2.6109,52.8772,1,5.589581e-01,5.347213e-01,1.222500e+00,4.438132e-01,5.189966e-01,2.848500e+00
-0.018105,0.2401,0.2956,2.4152,31.6702,1,5.335620e-01,4.059927e-01,7.095000e-01,2.370265e-01,2.841090e-01,4.558500e+00
-0.007113,0.2180,0.4240,5.6755,60.6603,1,5.510811e-01,5.060286e-01,9.510000e-01,4.310148e-01,4.896528e-01,2.173500e+00
-0.043873,0.3229,0.5124,1.2194,94.1440,1,5.550246e-01,4.727905e-01,5.640000e-01,3.473760e-01,4.101042e-01,2.037000e+00
-0.004077,0.3460,0.3565,5.9557,80.9434,1,5.395694e-01,4.469119e-01,5.040000e-01,3.352987e-01,3.907773e-01,1.614000e+00
-0.187615,0.1779,0.4793,1.1295,10.5428,1,5.184593e-01,3.417934e-01,8.970000e-01,1.943542e-01,2.155132e-01,6.561000e+00
-0.121129,0.1539,0.3682,2.6854,13.8004,1,5.218350e-01,3.796547e-01,1.087500e+00,3.180563e-01,3.350253e-01,3.765000e+00
0.009410,0.2635,0.2004,1.1375,62.5363,1,5.535593e-01,4.556974e-01,6.615000e-01,2.514513e-01,3.105308e-01,6.193500e+00
0.015106,0.1922,0.5169,3.9665,24.5251,1,5.272981e-01,3.978384e-01,8.205000e-01,1.869100e-01,2.275710e-01,8.748000e+00
-0.105968,0.2723,0.1541,1.0375,85.8019,1,5.549306e-01,5.251584e-01,7.740000e-01,4.378950e-01,5.094131e-01,1.657500e+00
-0.025030,0.2685,0.4182,2.5070,99.7447,1,5.609473e-01,5.434628e-01,8.355000e-01,4.681036e-01,5.343274e-01,1.597500e+00
-0.008201,0.3350,0.1149,4.8847,124.0884,1,5.533725e-01,5.255087e-01,5.955000e-01,4.304669e-01,5.070221e-01,1.264500e+00
0.016382,0.1732,0.1399,1.4360,37.1860,1,5.484126e-01,4.399967e-01,8.835000e-01,2.199757e-01,2.722331e-01,1.175550e+01
-0.032777,0.2878,0.2290,3.4063,17.0560,1,5.144842e-01,3.554687e-01,5.730000e-01,1.759640e-01,2.079456e-01,4.294500e+00
-0.018490,0.2717,0.3250,5.3071,9.9072,1,5.076266e-01,3.344983e-01,6.120000e-01,1.579708e-01,1.814628e-01,5.242500e+00
-0.022120,0.3487,0.4471,2.4980,85.0306,1,5.440345e-01,4.417192e-01,4.860000e-01,3.125415e-01,3.667542e-01,1.827000e+00
-0.006427,0.2398,0.1791,3.6943,51.9418,1,5.470458e-01,4.629797e-01,7.605000e-01,3.273127e-01,3.935860e-01,3.175500e+00
-0.037508,0.3171,0.2134,3.2647,73.5236,1,5.410692e-01,4.711840e-01,6.045000e-01,3.818418e-01,4.404735e-01,1.527000e+00
-0.016834,0.1828,0.1195,1.9922,60.2840,1,5.632712e-01,5.163460e-01,9.765000e-01,3.915096e-01,4.724254e-01,3.387000e+00
-0.147448,0.1901,0.1680,1.1832,54.9724,1,5.364861e-01,5.334122e-01,1.191000e+00,4.840627e-01,5.318590e-01,1.702500e+00
-0.112275,0.3479,0.4330,5.9858,15.9507,1,4.942051e-01,3.288560e-01,6.690000e-01,4.125721e-01,3.257900e-01,1.059000e+00
-0.012979,0.2281,0.3099,1.8812,130.5116,1,5.798897e-01,6.261033e-01,1.123500e+00,5.358027e-01,6.245424e-01,1.656000e+00
-0.012730,0.2285,0.1628,2.4362,49.5259,1,5.487791e-01,4.602425e-01,7.785000e-01,3.130201e-01,3.787513e-01,3.673500e+00
0.000930,0.1854,0.2842,1.8562,128.5777,1,6.007760e-01,6.510328e-01,1.233000e+00,5.313120e-01,6.436782e-01,2.619000e+00
0.017146,0.2430,0.4006,1.9187,16.3751,1,5.166513e-01,3.588966e-01,6.570000e-01,1.061139e-01,1.302110e-01,1.240650e+01
0.002028,0.3449,0.2025,5.0882,145.5047,1,5.629876e-01,5.243383e-01,5.475000e-01,4.072196e-01,4.888402e-01,1.476000e+00
-0.017665,0.1055,0.5639,1.0529,66.1489,1,5.830411e-01,5.712610e-01,1.339500e+00,4.540589e-01,5.448893e-01,4.143000e+00
-0.025166,0.2439,0.2789,2.0449,68.8711,1,5.578013e-01,4.974587e-01,7.920000e-01,3.823580e-01,4.539840e-01,2.577000e+00
-0.187326,0.3053,0.4541,1.3773,38.3919,1,5.294561e-01,3.986385e-01,6.225000e-01,3.347874e-01,3.567079e-01,1.882500e+00
-0.064686,0.2476,0.3617,4.3415,25.6813,1,5.224546e-01,4.043136e-01,8.220000e-01,3.608670e-01,3.781939e-01,2.149500e+00
0.004517,0.1287,0.5760,3.8931,52.5608,1,5.686001e-01,5.178231e-01,1.147500e+00,3.869798e-01,4.651932e-01,4.761000e+00
-0.076310,0.1499,0.1456,2.9132,14.9344,1,5.229876e-01,3.963583e-01,9.945000e-01,2.709565e-01,3.163766e-01,4.620000e+00
0.008007,0.1705,0.2965,4.6928,113.9673,1,6.011480e-01,6.367821e-01,1.210500e+00,5.048123e-01,6.192125e-01,3.621000e+00
0.007803,0.2447,0.5525,1.6256,69.9539,1,5.624256e-01,4.829582e-01,7.320000e-01,3.028511e-01,3.716177e-01,5.185500e+00
0.027497,0.3480,0.2429,3.1675,30.0297,1,5.149027e-01,3.556521e-01,4.260000e-01,1.012662e-01,1.251089e-01,7.950000e+00
0.007631,0.1722,0.3126,1.3558,149.0887,1,6.192172e-01,6.910560e-01,1.342500e+00,5.488866e-01,6.791118e-01,4.626000e+00
0.022075,0.2794,0.3768,3.3746,9.4455,1,5.036355e-01,3.346115e-01,5.700000e-01,8.121885e-02,9.919796e-02,1.219650e+01
0.006912,0.1328,0.3947,2.2714,47.8282,1,5.652367e-01,4.961001e-01,1.069500e+00,3.307616e-01,4.050977e-01,6.757500e+00
-0.028227,0.3474,0.5249,5.6728,20.0888,1,5.128860e-01,3.305571e-01,4.590000e-01,2.098414e-01,2.228984e-01,2.491500e+00
-0.003540,0.2747,0.5820,2.5620,55.3303,1,5.464311e-01,4.384584e-01,6.435000e-01,2.791357e-01,3.334950e-01,3.613500e+00
0.034100,0.2858,0.5159,1.4771,12.5209,1,5.098496e-01,3.368323e-01,5.505000e-01,5.866774e-02,7.247562e-02,2.133450e+01
-0.088423,0.1655,0.4521,3.0160,8.8633,1,5.157570e-01,3.363670e-01,9.750000e-01,2.256627e-01,2.398844e-01,5.691000e+00
-0.000440,0.1440,0.1522,4.1059,54.0130,1,5.636100e-01,5.235891e-01,1.122000e+00,4.032587e-01,4.856666e-01,3.756000e+00
-0.065487,0.2213,0.2536,2.4208,37.7649,1,5.378948e-01,4.492888e-01,8.535000e-01,3.589951e-01,4.105428e-01,2.589000e+00
0.011246,0.2536,0.3749,4.5165,99.2231,1,5.755197e-01,5.339143e-01,7.590000e-01,3.771508e-01,4.637260e-01,3.904500e+00
-0.076723,0.1148,0.3423,4.8061,17.2310,1,4.953311e-01,4.389665e-01,1.744500e+00,4.686969e-01,4.388147e-01,2.076000e+00
-0.009033,0.2712,0.5026,1.1271,71.9316,1,5.576386e-01,4.705275e-01,6.645000e-01,3.015769e-01,3.669392e-01,3.924000e+00
0.021446,0.1570,0.3047,4.0970,30.4354,1,5.399021e-01,4.209581e-01,9.315000e-01,1.987745e-01,2.459901e-01,1.450800e+01
0.003199,0.2068,0.4727,5.7270,92.8741,1,5.753359e-01,5.758008e-01,1.041000e+00,4.773469e-01,5.631686e-01,2.323500e+00
-0.028281,0.2298,0.2143,2.6486,59.1917,1,5.519581e-01,4.938036e-01,8.460000e-01,3.914931e-01,4.601384e-01,2.440500e+00
-0.009736,0.3227,0.5562,3.3179,116.8265,1,5.613090e-01,5.094268e-01,6.090000e-01,4.127875e-01,4.795398e-01,1.578000e+00
0.024510,0.3133,0.3283,2.2917,21.8291,1,5.144668e-01,3.530839e-01,4.965000e-01,9.509770e-02,1.171978e-01,1.002750e+01
-0.074993,0.3074,0.3031,2.4457,80.8838,1,5.330430e-01,5.027195e-01,7.455000e-01,4.658188e-01,4.997617e-01,1.119000e+00
0.002179,0.3080,0.4216,3.1062,74.2578,1,5.491569e-01,4.528393e-01,5.700000e-01,2.925962e-01,3.533507e-01,2.937000e+00
-0.130470,0.1248,0.2680,1.4730,22.1075,1,5.351154e-01,4.307081e-01,1.140000e+00,3.344935e-01,3.814010e-01,4.074000e+00
-0.008998,0.2191,0.1200,2.9850,20.1304,1,5.231934e-01,3.820608e-01,7.395000e-01,1.868519e-01,2.277265e-01,6.279000e+00
-0.063424,0.1369,0.2159,5.3121,11.5885,1,5.158750e-01,3.900882e-01,1.129500e+00,3.176736e-01,3.470675e-01,3.784500e+00
-0.013854,0.2932,0.1540,2.5262,26.2789,1,5.212205e-01,3.749421e-01,5.565000e-01,1.730433e-01,2.105002e-01,4.707000e+00
0.000073,0.2056,0.1968,1.8305,105.5678,1,5.879127e-01,5.893922e-01,9.930000e-01,4.606849e-01,5.616648e-01,3.100500e+00
-0.049707,0.1996,0.5597,2.8490,21.5442,1,5.292285e-01,3.842803e-01,8.760000e-01,2.790544e-01,3.073914e-01,4.089000e+00
-0.079127,0.1305,0.2733,3.8086,20.0519,1,5.215397e-01,4.406476e-01,1.303500e+00,4.076947e-01,4.297174e-01,2.695500e+00
-0.192687,0.3424,0.3727,3.6582,17.0703,1,5.029317e-01,3.413725e-01,6.255000e-01,3.868215e-01,3.327731e-01,1.186500e+00
-0.155557,0.1887,0.2992,1.0961,45.3503,1,5.434948e-01,4.917087e-01,1.056000e+00,4.296965e-01,4.787830e-01,2.241000e+00
0.016819,0.2253,0.4244,4.5205,62.2393,1,5.570466e-01,4.739544e-01,7.875000e-01,2.816557e-01,3.483272e-01,7.879500e+00
-0.171021,0.3377,0.4770,1.2104,80.3286,1,5.372735e-01,4.600375e-01,5.985000e-01,4.227871e-01,4.480152e-01,1.149000e+00
-0.022104,0.2584,0.3401,2.8678,29.1644,1,5.288812e-01,3.928471e-01,6.645000e-01,2.322117e-01,2.744517e-01,4.060500e+00
0.008816,0.2358,0.5389,4.5851,54.1209,1,5.513700e-01,4.594786e-01,7.500000e-01,2.988535e-01,3.610372e-01,4.293000e+00
-0.054288,0.1712,0.1381,4.3307,30.9714,1,5.253500e-01,4.808621e-01,1.146000e+00,4.280722e-01,4.730703e-01,2.136000e+00
-0.031967,0.3238,0.3903,1.4498,60.9717,1,5.405080e-01,4.214717e-01,5.175000e-01,2.557294e-01,3.062883e-01,2.839500e+00
-0.196286,0.2757,0.4106,2.8286,15.6359,1,5.112077e-01,3.531843e-01,8.085000e-01,3.693324e-01,3.375844e-01,1.842000e+00
-0.003480,0.3388,0.4022,1.2881,18.7711,1,5.118452e-01,3.427088e-01,4.365000e-01,8.784191e-02,1.070181e-01,7.534500e+00
-0.105154,0.3078,0.2335,3.2868,37.7550,1,5.208128e-01,4.266535e-01,6.525000e-01,3.810470e-01,4.080210e-01,1.425000e+00
-0.133491,0.2354,0.2704,1.4436,18.8270,1,5.230011e-01,3.742807e-01,7.275000e-01,2.270120e-01,2.630332e-01,4.230000e+00
-0.029070,0.1802,0.1194,2.7326,48.4431,1,5.513543e-01,4.994687e-01,1.000500e+00,3.958013e-01,4.681815e-01,2.871000e+00
-0.043424,0.3416,0.2348,5.9667,43.4413,1,5.197363e-01,4.154790e-01,5.370000e-01,3.534544e-01,3.862858e-01,1.311000e+00
0.002945,0.2356,0.1556,3.5364,118.5378,1,5.841584e-01,5.926327e-01,9.240000e-01,4.738983e-01,5.737259e-01,2.374500e+00
0.003839,0.2799,0.2243,4.1231,90.3979,1,5.622879e-01,5.054407e-01,6.825000e-01,3.690530e-01,4.474185e-01,2.601000e+00
-0.108714,0.3460,0.5208,1.0610,77.6429,1,5.429223e-01,4.332086e-01,4.995000e-01,3.249609e-01,3.709261e-01,1.702500e+00
0.009510,0.1032,0.5021,4.9547,46.7561,1,5.676432e-01,5.120556e-01,1.201500e+00,3.644827e-01,4.434770e-01,6.157500e+00
-0.033717,0.2489,0.4069,2.7823,13.0897,1,5.146500e-01,3.450482e-01,6.660000e-01,1.587041e-01,1.842728e-01,6.067500e+00
-0.041612,0.2373,0.2458,5.1251,26.5667,1,5.241395e-01,4.164602e-01,8.085000e-01,3.392521e-01,3.777550e-01,2.437500e+00
-0.107303,0.2183,0.2111,1.4182,20.9371,1,5.263852e-01,3.882343e-01,7.680000e-01,2.327275e-01,2.751061e-01,4.540500e+00
0.009154,0.2975,0.5502,1.1593,27.8161,1,5.235111e-01,3.707106e-01,5.340000e-01,1.217223e-01,1.491075e-01,8.589000e+00
-0.103458,0.1652,0.2131,2.3114,35.9337,1,5.259040e-01,4.955850e-01,1.261500e+00,4.602003e-01,4.929374e-01,1.944000e+00
-0.051736,0.2380,0.4784,1.1795,18.1051,1,5.222258e-01,3.618504e-01,6.870000e-01,1.567319e-01,1.863026e-01,7.104000e+00
-0.071595,0.3192,0.2672,4.7190,9.6495,1,5.058689e-01,3.228718e-01,5.175000e-01,1.830048e-01,2.006652e-01,3.265500e+00
-0.003662,0.3260,0.5668,3.6893,37.2630,1,5.257616e-01,3.782923e-01,4.935000e-01,2.022981e-01,2.372295e-01,3.361500e+00
-0.101323,0.3348,0.4572,1.2811,16.8114,1,5.122345e-01,3.320140e-01,4.590000e-01,1.305139e-01,1.508517e-01,4.506000e+00
-0.013751,0.1744,0.1551,1.1502,124.3341,1,5.911968e-01,6.602283e-01,1.426500e+00,5.568755e-01,6.592875e-01,2.037000e+00
-0.022450,0.1589,0.5869,4.4582,8.4890,1,5.148598e-01,3.354066e-01,9.420000e-01,1.831382e-01,2.014052e-01,7.672500e+00
0.013894,0.3156,0.3243,4.9779,141.8475,1,5.749353e-01,5.313406e-01,6.015000e-01,3.599793e-01,4.457002e-01,4.261500e+00
-0.126355,0.3310,0.4815,2.3063,27.0376,1,5.206090e-01,3.533850e-01,5.295000e-01,2.739770e-01,2.856816e-01,2.056500e+00
-0.067273,0.3059,0.4319,2.8500,19.3639,1,5.169370e-01,3.460447e-01,5.535000e-01,2.078157e-01,2.303764e-01,3.267000e+00
-0.102291,0.1279,0.4596,1.1399,6.6868,1,5.136352e-01,3.345188e-01,9.930000e-01,1.283217e-01,1.493480e-01,1.255050e+01
-0.019722,0.1405,0.1555,1.8226,21.6946,1,5.344843e-01,4.087807e-01,9.720000e-01,2.239468e-01,2.727213e-01,7.584000e+00
-0.006667,0.2284,0.2958,1.0677,93.3622,1,5.784569e-01,5.441996e-01,8.475000e-01,4.008649e-01,4.899476e-01,3.552000e+00
-0.064778,0.2685,0.5668,5.0601,26.5335,1,5.134802e-01,3.879419e-01,8.985000e-01,4.202553e-01,3.825324e-01,1.581000e+00
-0.082324,0.2592,0.1270,2.0877,8.5377,1,5.087684e-01,3.380575e-01,6.225000e-01,1.276741e-01,1.534844e-01,6.655500e+00
-0.055588,0.3356,0.5034,1.9934,24.3962,1,5.177659e-01,3.470544e-01,4.665000e-01,1.690129e-01,1.938651e-01,3.520500e+00
-0.041874,0.1476,0.4150,1.5603,49.5996,1,5.601992e-01,5.071692e-01,1.128000e+00,4.081280e-01,4.762511e-01,3.364500e+00
0.006981,0.1713,0.3890,2.8878,144.9885,1,6.157137e-01,6.902063e-01,1.381500e+00,5.557764e-01,6.831271e-01,3.378000e+00
-0.098382,0.3484,0.4074,1.9616,24.2672,1,5.165924e-01,3.439951e-01,4.455000e-01,1.889362e-01,2.126836e-01,2.734500e+00
-0.028667,0.1468,0.5621,2.3709,25.2017,1,5.390174e-01,4.161985e-01,1.014000e+00,2.842420e-01,3.286306e-01,5.332500e+00
-0.125946,0.1976,0.5544,1.9337,14.7163,1,5.227603e-01,3.536157e-01,8.985000e-01,2.621821e-01,2.761687e-01,4.332000e+00
-0.116629,0.1579,0.4329,1.9137,23.1657,1,5.324446e-01,4.182631e-01,1.090500e+00,3.562496e-01,3.841065e-01,3.307500e+00
-0.139710,0.2374,0.2998,2.3580,28.9313,1,5.236073e-01,4.285444e-01,8.850000e-01,3.922980e-01,4.127963e-01,1.947000e+00
-0.008028,0.2745,0.5963,1.2289,122.7096,1,5.804691e-01,5.533190e-01,7.410000e-01,4.229393e-01,5.115832e-01,2.548500e+00
-0.032922,0.1512,0.3125,3.1995,44.5153,1,5.473187e-01,5.069670e-01,1.204500e+00,4.392652e-01,4.950383e-01,2.556000e+00
-0.182910,0.2803,0.5213,1.3504,57.2679,1,5.209788e-01,4.679432e-01,9.075000e-01,4.762519e-01,4.671431e-01,1.198500e+00
0.012115,0.3105,0.4228,1.9088,30.4099,1,5.233358e-01,3.725015e-01,5.070000e-01,1.327055e-01,1.624469e-01,6.901500e+00
-0.003629,0.1893,0.4456,2.3121,120.5896,1,5.886300e-01,6.398709e-01,1.288500e+00,5.413667e-01,6.377265e-01,2.043000e+00
-0.138425,0.2167,0.3179,1.3633,7.6452,1,5.111815e-01,3.301519e-01,7.440000e-01,1.342147e-01,1.554570e-01,7.959000e+00
-0.143452,0.1977,0.2597,1.1263,15.6301,1,5.226786e-01,3.712661e-01,8.145000e-01,2.049136e-01,2.408371e-01,5.695500e+00
-0.001905,0.2635,0.2102,2.2881,132.9697,1,5.841425e-01,5.869439e-01,8.250000e-01,4.680051e-01,5.658677e-01,2.140500e+00
-0.034632,0.2881,0.4874,4.6700,49.9568,1,5.328606e-01,4.402972e-01,7.245000e-01,3.984311e-01,4.223987e-01,1.626000e+00
-0.017236,0.3110,0.5123,3.2017,19.9137,1,5.161306e-01,3.475873e-01,5.160000e-01,1.594095e-01,1.846543e-01,4.447500e+00
-0.028674,0.2490,0.5449,4.4151,56.7329,1,5.380105e-01,4.802613e-01,9.180000e-01,4.488874e-01,4.738085e-01,1.639500e+00
-0.010903,0.3191,0.5444,2.6866,117.6677,1,5.637499e-01,5.115524e-01,6.105000e-01,4.050788e-01,4.757125e-01,1.717500e+00
0.019412,0.1153,0.3665,5.7484,29.4280,1,5.419447e-01,4.329103e-01,1.081500e+00,2.291434e-01,2.831286e-01,1.329300e+01
0.009267,0.3357,0.5483,4.0218,78.5608,1,5.447034e-01,4.377654e-01,4.935000e-01,2.621555e-01,3.170810e-01,2.889000e+00
-0.053287,0.1311,0.2562,1.3357,45.8343,1,5.591804e-01,5.079645e-01,1.168500e+00,4.018869e-01,4.744211e-01,3.603000e+00
-0.014451,0.2232,0.3790,3.4376,62.6688,1,5.556252e-01,5.009391e-01,8.850000e-01,4.055688e-01,4.716416e-01,2.464500e+00
-0.057842,0.3221,0.3169,5.5688,16.4779,1,5.111645e-01,3.426354e-01,5.385000e-01,2.486471e-01,2.647443e-01,2.307000e+00
-0.088072,0.3454,0.4852,1.7906,28.4239,1,5.195962e-01,3.505881e-01,4.545000e-01,1.959924e-01,2.209039e-01,2.770500e+00
-0.041005,0.1552,0.5263,2.7956,8.4145,1,5.152977e-01,3.374587e-01,9.360000e-01,1.648305e-01,1.860690e-01,8.712000e+00
-0.000914,0.2577,0.3640,5.7898,65.1075,1,5.506713e-01,4.830257e-01,7.545000e-01,3.752918e-01,4.408362e-01,2.395500e+00
